Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1014-E	DR1014-SAH	DR1018-E	DR1018-SAH	DR1019-E	DR1019-SAH	DR1025-E	DR1025-SAH	DR1027-E	DR1027-H	DR1027-SAH	DR1030-E	DR1030-SAH	DR1035-E	DR1035-H	DR1035-SAH	DR1041-E	DR1041-H	DR1041-SAH	DR1042-E	DR1042-H	DR1042-SAH	DR1043-E	DR1043-H	DR1043-SAH	DR1044-E	DR1044-SAH	DR1045-E	DR1045-H	DR1045-SAH	DR1046-E	DR1046-H	DR1046-SAH	DR1047-E	DR1047-H	DR1047-SAH	DR1048-E	DR1048-H	DR1048-SAH	DR1049-E	DR1049-H	DR1049-SAH	E-1	E-10	E-2	E-3	E-4	E-5	E-6	E-7	E-8	E-9	H-1	H-10	H-2	H-3	H-4	H-5	H-6	H-7	H-8	H-9	SAH-1	SAH-10	SAH-2	SAH-3	SAH-4	SAH-5	SAH-6	SAH-7	SAH-8	SAH-9	Shared
ASV_6189	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter		ASV_6189	0	0	0	0	0	0	0	0	0.0967863352033409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1632	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246601522764403	0	0	0.0922651084115024	0	0	0.00908595311648192	0	0.210130502101305	0	0	0.0403175784642104	0	0.0853394724829817	0.0520405368392221	0.0158609872583402	0.0177752497422589	0.0109370300494901	0	0	0	0	0.0174718266794793	0.0859030184543381	0	0	0	0	0	0	0	0	0	0	0.0145971195017517	0	0	0	0.0928011226672401	0	0	0.00214520921152835	0	0	0.0130796670630202	0	0	0	0.0635199279337545	0	0	0.0564528775286185	0	0	Non-core
ASV_4020	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_4020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0678154187602108	0	0	0	0	0	0.133260645708401	0	0.02211900022119	0	0	0.00930405656866394	0	0.0138924722646714	0.00821692686935086	0	0	0	0	0	0.00625638672811829	0	0	0.0207352113510471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3913	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter		ASV_3913	0	0	0	0	0	0	0	0	0.177441614539458	0	0.0107550010755001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5237	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter		ASV_5237	0	0.0561331576121443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2853	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_2853	0	0	0	0	0	0.0375983341045812	0	0.0108764220921886	0	0	0.0161325016132502	0	0.07635868663059	0	0.00686553842985136	0.0165558345520267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102423598397071	0	0.0164371783686733	0	0	0	0	0	0	0.00260962604058838	0.0107045543012845	0	0	0	0	0	0	0	0	0	0.00713436385255648	0	0	0.00722783584139237	0	0	0.0165023309542473	0.023522032303591	0	0.0470006614907914	Non-core
ASV_2535	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Azohydromonas		ASV_2535	0	0.0390491531214917	0	0.01048190561044	0	0.0404905136510875	0	0.00435056883687542	0	0.00785422557335847	0.0188212518821252	0	0.0398393147637861	0	0.0205966152895541	0.0193151403106978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00533612234661316	0	0	0	0	0.00389256520046711	0	0	0	0.0362150722603864	0	0	0	0.005606135354532	0	0.0154577883472057	0	0.00558509449979894	0.00289113433655695	0.0219432478316606	0.00966989399378709	0	0.0297945742512153	0.00759001760884085	0	Soil associated
ASV_2672	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_2672	0	0	0.0209292591042277	0	0	0.02313743637205	0	0.0413304039503165	0	0.0251335218347471	0.0241987524198752	0	0	0.0040384460059769	0.010298307644777	0.0496675036560801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267875678897424	0	0.0472287544399949	0	0	0	0	0.00521057225109748	0	0	0	0	0	0	0	0	0	0.005606135354532	0	0.00594530321046373	0	0	0.0115645373462278	0	0.00362621024767016	0.0055007769847491	0	0.0303600704353634	0.0121853566827978	Non-core
ASV_3064	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_3064	0	0.0561331576121443	0	0	0	0	0	0	0	0.00314169022934339	0	0	0	0.0100961150149422	0.0154474614671656	0.0275930575867112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138924722646714	0	0	0	0.0273425751237252	0	0	0	0	0	0.0414704227020943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5406	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_5406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00878715318204785	0	0	0	0	0	0	0.0117859006953681	0.0186081131373279	0	0.0119078333697184	0	0.0123363234231535	0	0.0191398025866076	0	0	0	0	0.0218397833493492	0.0592434610029918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_6132	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_6132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00878715318204785	0	0	0	0	0.011059500110595	0	0	0	0	0.0337388612142021	0.0273897562311695	0	0.0142201997938071	0.00820277253711755	0	0	0	0	0	0.0177730383008975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1620	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_1620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147747588020626	0.101723128140316	0	0	0.10105226159355	0	0.0314065654677335	0.0272578593494458	0	0.055297500552975	0	0	0.0248108175164372	0	0.0873241113779348	0.0958641468090934	0	0	0.0492166352227053	0	0	0	0	0	0.0444325957522438	0	0	0.00505759334420716	0.0305019039091634	0	0	0.00731421884142774	0.0114020357816614	0.0117237875649693	0.00782887812176515	0.00291942390035033	0	0	0.00451875282422051	0	0	0	0.0171616736922268	0.0179396331345024	0.00882413498965615	0.00594530321046373	0	0	0.0101189701779493	0.00346472334184115	0	0.0247534964313709	0.0360671161988396	0	0.0504821919715907	Soil associated
ASV_1325	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Paucibacter		ASV_1325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423757658270933	0	0	0.0109383545589499	0	0.00605730207765461	0	0	0.00708754894838492	0	0	0	0	0	0	0	0	0	0	0	0.0863845780795344	0	0.0148108652507479	0	0	0	0	0	0.00747057128525843	0.00417955362367299	0	0.024750218192713	0	0.00194628260023355	0.00420539131166155	0.00385731781405799	0.00451875282422051	0.0113172100813707	0	0.0274531335791042	0.00536302302882089	0.0179396331345024	0	0.00951248513674197	0.0298604349237261	0.00558509449979894	0.00289113433655695	0.0230981556122744	0.00483494699689355	0.0233783021851837	0.068997961423867	0.0561661303054223	0	Non-core
ASV_1884	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Paucibacter	Pelomonas_sp.	ASV_1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0423736974903215	0	0.0123300761382202	0.00510551395507148	0	0.0351486127281914	0.0250019532775998	0	0.127203343630747	0	0.0497677504976775	0	0.00673480039735322	0.145763552909068	0	0	0.0712133662010408	0	0	0	0	0	0	0.00757759456838021	0	0.00592434610029918	0.0204847196794141	0	0	0	0	0	0	0	0	0	0.0311405216037369	0	0.00964329453514499	0.0135562584726615	0	0	0.0183020890527362	0.00750823224034924	0.0100910436381576	0	0.0416171224732461	0	0.00558509449979894	0.0130101045145063	0	0	0	0	0.0258060598700589	0.0174076524039968	Non-core
ASV_3717	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Paucibacter	beta_proteobacterium	ASV_3717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278635895572112	0	0.0414731254147313	0	0	0	0	0	0.00547795124623391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4250	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas		ASV_4250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184951142073302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0439500484966052	0.0436795666986984	0.065167807103291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2068	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	Pelomonas_saccharophila	ASV_2068	0.191814920565195	0.0170840044906526	0	0	0.0147697397571855	0	0	0	0	0	0	0	0	0	0	0	0.0077043086346039	0.0132972829218563	0	0	0	0.00878715318204785	0	0	0.00605730207765461	0	0	0.0567003915870794	0	0.00930405656866394	0	0	0	0	0	0	0	0	0	0	0	0	0.0076817698797803	0	0	0.0186947152991646	0	0	0	0	0	0.00260962604058838	0	0	0	0.0564844103027564	0	0	0	0	0.005606135354532	0	0	0	0	0.0954074331063793	0.00692944668368231	0	0	0.0141132193821546	0.0212520493047544	0	Non-core
ASV_5577	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Roseateles		ASV_5577	0	0.0170840044906526	0	0.02096381122088	0.124065813960358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3535	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_3535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00443242764061877	0	0	0	0	0	0.0493531743064383	0	0	0	0	0	0.0403175784642104	0	0.0119078333697184	0.0219118049849356	0	0.00533257492267766	0.0273425751237252	0	0.0117313848061808	0.0479656315822402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5616	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		Leptothrix_sp.	ASV_5616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00590990352082502	0	0	0	0	0	0	0	0	0	0	0	0.0124054087582186	0	0.0377081390041082	0.0164338537387017	0	0.0124426748195812	0.0437481201979602	0	0	0.0145982356989427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_816	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134825401105568	0.0797836975311378	0.0585678616565457	0	0	0.0241646712506316	0	0.00448665220967621	0.0333151614271004	0	0.0691218756912188	0	0	0.0465202828433197	0	0.365173556671364	0.208162147356889	0	0.0888762487112944	0.0109370300494901	0	0	0.00625638672811829	0.0151551891367604	0.00655193500480475	0	0	0	0	0	0	0	0	0	0	0	0.0272479564032698	0	0	0	0	0	0.00261458415039088	0	0.0493339911198816	0	0.0321046373365042	0.041544952937358	0.00781913229971851	0	0	0.0120873674922339	0.0467566043703673	0.122314567978673	0.24895257756998	0	Soil associated
ASV_3351	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		Leptothrix_sp.	ASV_3351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0269650802211137	0	0.141795875589532	0	0	0	0	0.0224332610483811	0.0242292083106184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3137	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00322695149891897	0.00659036488653588	0	0.034397666940851	0.205948270640257	0	0	0	0	0.0186081131373279	0	0	0	0	0.0586583241494543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4926	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		Ideonella_sp.	ASV_4926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00659036488653588	0	0	0	0	0.00829462508294625	0	0.00336740019867661	0.0155067609477732	0	0	0	0.019385651093527	0.0515482242525507	0.0355453476608427	0	0	0.00417092448541219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_148	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		Leptothrix_sp.	ASV_148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90960231268068	0.0448665220967621	0.0938881822036465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00256058995992677	0.00602720277519203	1.12531451908609	0.0285340391408302	0.0770695178553969	0	0.0104488840591825	0.678939403362564	0	0.00782887812176515	0	0.00756970436099079	0.00385731781405799	0	0	0	0.0169947969775407	0.584569510141477	0	0.00588275665977077	0.00475624256837099	0	0	0	0	0	0	0.0266583032774032	0	0.0121853566827978	Non-core
ASV_4017	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_4017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323349217154527	0	0.00878715318204785	0.0484412844753496	0.00448665220967621	0	0	0	0	0.0235718013907363	0.0217094653268825	0	0	0	0	0	0.00820277253711755	0	0	0.00417092448541219	0.0212172647914646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1873	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00924755710366511	0	0	0	0.109383545589499	0	0	0	0.011059500110595	0	0.021888101291398	0.17367572261506	0	0	0.0136948781155848	0	0	0	0	0	0	0.0318258971871969	0.0458635450336333	0.0533191149026926	0	0	0	0	0	0	0.0020897768118365	0	0	0	0.00583884780070066	0	0.00482164726757249	0.00451875282422051	0.0486640033498942	0	0	0	0	0	0.0237812128418549	0.00259655955858487	0.00558509449979894	0.0187923731876202	0.0669846512755956	0	0	0.0172494903559668	0.00759001760884085	0	Non-core
ASV_223	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		Leptothrix_sp.	ASV_223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0231129259038117	0	0	0.0646698434309054	0	0	1.88764747245879	0.0329021162042922	0.127203343630747	0	0.0359433753594338	0	0	0.00930405656866394	0	0	0	0	0.00888762487112944	0	0	0	0	0.00303103782735209	0.0109198916746746	0.050356941852543	0.00512117991985353	0	0	0	0	0.011739469162549	0	0	0.010421144502195	0	0.0194628260023355	0	0.0028929883605435	0.0903750564844103	0.0826156335940064	0.0598751176118382	0	0.00536302302882089	0.0067273624254384	0.00980459443295128	0.0178359096313912	0.00908795845504706	0.0100531700996381	0.117090940630556	0.722972270664187	0.490747120184695	0.0110015539694982	0.17563117453348	0.0166980387394499	0.0382968352887929	Rhizhomorph_Soil associated
ASV_6282	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		Leptothrix_sp.	ASV_6282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00673480039735322	0.151966257288178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_929	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00577823147595293	0	0.00616503806911008	0	0	0	0.587545902023596	0	0.0484584166212369	0	0.00829462508294625	0	0	0.0186081131373279	0	0.0218310278444837	0.0136948781155848	0	0	0.0136712875618626	0	0	0.00625638672811829	0	0	0	0.033287669479048	0.00133937839448712	0	0	0	0.0064033468159358	0	0	0.0560136516992979	0	0.0136239782016349	0	0.001928658907029	0	0	0	0.0379114701806678	0.0343233473844537	0.0863344844597928	0.00294137832988538	0.0202140309155767	0.00908795845504706	0.00223403779991957	0	0	0	0.0426310216318055	0.0313627097381214	0.071346165523104	0.0261114786059952	Soil associated
ASV_507	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00886485528123753	0.0184951142073302	0	0	0.0483293425012632	0.0125009766387999	0.203394900171988	0.330122963232176	0	0.218425127184251	0	0	0.0372162262746558	0	0.265941611923711	0.0958641468090934	0.0140986553407469	0.106651498453553	0.0136712875618626	0	0.00502773634550604	0.0542220183103585	0	0.00436795666986984	0.00592434610029918	0	0.00468782438070491	0	0	0	0	0	0	0	0	0.0116776956014013	0.00168215652466462	0.011571953442174	0.0271125169453231	0.0226344201627415	0.0171071764605252	0	0	0	0	0	0.236286919831224	0	0.0202379403558986	0.0993220691327797	0.0930727296902008	0.0233783021851837	0.285400658616905	0.0166980387394499	0.0208891828847962	Rhizhomorph_Soil associated
ASV_2932	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_2932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246601522764403	0	0	0.00878715318204785	0	0.00299110147311748	0.0212005572717911	0	0.0304136253041363	0	0	0.0124054087582186	0.00388658932353913	0.119078333697184	0.0629964393316899	0	0	0.0273425751237252	0	0	0.0104273112135305	0	0	0	0.0115226548196705	0	0	0	0	0.0064033468159358	0	0	0	0	0.0116776956014013	0	0.00771463562811599	0.0384093990058744	0.00226344201627415	0	0.00392187622558632	0	0	0.00196091888659026	0.00951248513674197	0.00778967867575463	0.00670211339975872	0.0144556716827847	0	0	0	0.0125450838952485	0	0	Soil associated
ASV_2762	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_2762	0	0.0244057207009323	0	0	0.00590789590287419	0	0.0525210084033613	0.015226990929064	0	0.0298460571787622	0.0457087545708755	0	0.019919657381893	0.0080768920119538	0.00686553842985136	0.0331116691040534	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0620270437910929	0	0	0	0	0	0	0	0	0	0	0	0	0.0140832447795972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00392187622558632	0.00214520921152835	0.0100910436381576	0	0.014268727705113	0	0	0.00722783584139237	0	0.00846115724456371	0.0178775252004346	0	0.0425040986095088	0.0226299481251958	Non-core
ASV_4312	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			ASV_4312	0	0	0	0	0	0.00867653863951874	0	0.0174022753475017	0	0.020420986490732	0.0295762529576253	0	0.019919657381893	0.0121153380179307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2918	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas		ASV_2918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054919707387799	0	0	0	0	0	0	0	0.0620270437910929	0	0	0.0301287318542865	0.0352466383518672	0	0.0601536652721953	0	0	0	0.00303103782735209	0.0196558050144143	0.109600402855535	0	0	0	0	0	0	0	0.0632294711528495	0	0	0	0	0	0	0	0	0	0.0150164644806985	0	0	0	0	0	0	0	0	0	0.0360671161988396	0	0	Non-core
ASV_3721	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	uncultured_beta	ASV_3721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0992432700657487	0	0	0.0109559024924678	0	0	0.0246083176113526	0	0	0	0	0.0349436533589587	0.14218430640718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2108	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae			ASV_2108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183798502382573	0	0	0.0234393311977498	0.127121812607493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00345087393382374	0	0	0	0	0	0.00389256520046711	0	0.001928658907029	0.0135562584726615	0.0396102352847976	0.0109974705817662	0	0	0	0	0	0.00389483933787731	0	0.00867340300967084	0.0565904812500722	0.00846115724456371	0.0055007769847491	0.0203857613297789	0	0.00696306096159872	Non-core
ASV_2805	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae			ASV_2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254738641505639	0	0	0	0	0	0	0	0	0	0.0106722446932263	0	0	0	0.00173975069372559	0	0	0	0.0271125169453231	0	0	0.0104583366015635	0.00858083684611342	0.0022424541418128	0	0	0.0103862382343395	0	0.0419214478800757	0	0	0.0123767482156855	0.0172494903559668	0	0	Non-core
ASV_5236	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae			ASV_5236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117313848061808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4359	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae			ASV_4359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150832090365181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3001	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea		ASV_3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0168370009933831	0.0465202828433197	0	0	0.0876472199397425	0	0.00355504994845178	0	0	0	0	0.0788069835111542	0.0371276316938936	0.0385082496519447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_358	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea		ASV_358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37508509189925	0	0	0.0312524415969998	0	0.0181719062329638	0	0	0	0.043776202582796	0.114750031013522	0	0	0.00547795124623391	0.0863542639620746	0.0231078246649365	0	0	0	0	0	0	0	0.320073744990846	0.00200906759173068	0	0	0.0276069914705899	0.0416217543035827	0	0	0.394700848020634	0	0.0107045543012845	0	0.017357930163261	0.0519656574785359	0.0667715394800874	0.00855358823026259	0.00915104452636808	0.036468556595982	0.016818406063596	0	0.00475624256837099	0.0246673158065563	0.00781913229971851	0.0433670150483542	0.0242530633928881	0.00362621024767016	0	0.0392033871726517	0	0	Rhizhomorph
ASV_1033	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae			ASV_1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0296898195171498	0.562327076946085	0	0	0	0	0.0286229016887512	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0729768138579129	0	0.00885078835236253	0.0295179715249968	0	0	0	0	0	0.00869875346862795	0.0340599455040872	0.00168215652466462	0.03857317814058	0	0	0	0.00784375245117264	0	0	0.0147068916494269	0.0285374554102259	0.00778967867575463	0.0435637370984317	0.0216835075241771	0	0.00966989399378709	0.00962635972331092	0	0	0.0470006614907914	Non-core
ASV_462	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae			ASV_462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187514649581999	1.06483212442982	0	0	0	0	0.0471436027814726	0.0465202828433197	0	0	0	0	0	0	0	0	0	0	0	0	0.0550526841384255	0	0	0.0570680782816605	0.00402601958946103	0.0490923255888411	0	0.00310964612227129	0.0182370028788412	0.00173975069372559	0.0214091086025691	0	0.015429271256232	0.0180750112968821	0.109776937789296	0	0	0.0171616736922268	0.0089698165672512	0.00490229721647564	0.0154577883472057	0	0.00670211339975872	0.0202379403558986	0.353401780867798	0.0132961042414573	0.0178775252004346	0.0188176258428728	0.00910802113060902	0.00696306096159872	Non-core
