Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1041-E	DR1041-H	DR1041-SAH	DR1042-E	DR1042-H	DR1042-SAH	DR1043-E	DR1043-H	DR1043-SAH	DR1044-E	DR1044-SAH	DR1045-E	DR1045-H	DR1045-SAH	DR1046-E	DR1046-H	DR1046-SAH	DR1047-E	DR1047-H	DR1047-SAH	DR1048-E	DR1048-H	DR1048-SAH	DR1049-E	DR1049-H	DR1049-SAH	Shared
ASV_1562	Bacteria	Proteobacteria	Alphaproteobacteria				uncultured_Bradyrhizobiaceae	ASV_1562	0	0	0	0	0.0112943302462164	0	0	0	0.0121146041553092	0	0	0	0	0.0186081131373279	0	0.0694623613233572	0.0520405368392221	0.0828296001268879	0.119094173273134	0.0300768326360977	0	0	0	0.0181862269641125	0.052415480038438	0.0385082496519447	Rhizhomorph_Soil associated
ASV_5459	Bacteria	Proteobacteria	Alphaproteobacteria				uncultured_Bradyrhizobiaceae	ASV_5459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130986167066902	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_769	Bacteria	Proteobacteria	Alphaproteobacteria				uncultured_Bradyrhizobiaceae	ASV_769	0.00577823147595293	0	0.0123300761382202	0.00850918992511913	0.0742198844751363	0.162562333867885	0	0.0314065654677335	0	0	0.0635921256359212	0.00531566171128869	0.102705706059637	0.0682297481702022	0	0.0496159723738266	0.0410846343467543	0.102215251220415	0.0977638735824238	0.084761982883548	0	0.00335182423033736	0	0.00303103782735209	0.0196558050144143	0.0799786723540389	Core
ASV_3741	Bacteria	Proteobacteria	Alphaproteobacteria				uncultured_Bradyrhizobiaceae	ASV_3741	0	0	0	0	0.0112943302462164	0.0131807297730718	0.00625048831939995	0.00598220294623495	0.00605730207765461	0	0.02211900022119	0	0.00505110029801492	0.0217094653268825	0.00582988398530869	0	0.0273897562311695	0	0	0	0	0	0.00417092448541219	0.00757759456838021	0	0	Soil associated
ASV_961	Bacteria	Proteobacteria	Alphaproteobacteria					ASV_961	0	0	0	0	0	0	0	0	0	0	0	0	0.0101022005960298	0.0155067609477732	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5618	Bacteria	Proteobacteria	Alphaproteobacteria					ASV_5618	0	0	0	0	0.0112943302462164	0.0395421893192153	0	0	0	0	0	0	0	0	0	0	0	0	0.0444381243556472	0.0300768326360977	0	0	0	0	0	0	Non-core
ASV_336	Bacteria	Proteobacteria	Alphaproteobacteria					ASV_336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186081131373279	0	0	0.0328677074774034	0	0	0	0	0	0	0	0.0109198916746746	0	Non-core
ASV_2599	Bacteria	Proteobacteria	Alphaproteobacteria					ASV_2599	0	0	0	0.00850918992511913	0.0467907967343251	0.0746908020474067	0	0.00299110147311748	0	0	0.0165892501658925	0	0	0.0403175784642104	0	0.0178617500545776	0	0.0511076256102074	0.031995449536066	0.0328110901484702	0	0	0	0	0	0	Rhizhomorph
ASV_2666	Bacteria	Proteobacteria	Alphaproteobacteria					ASV_2666	0	0	0	0	0	0.0131807297730718	0	0	0	0	0	0	0.00673480039735322	0	0	0.0535852501637327	0.0383456587236374	0.0176233191759336	0.115539123324683	0	0	0	0	0.0197017458777886	0.0327596750240238	0.0207352113510471	Rhizhomorph
ASV_5299	Bacteria	Proteobacteria	Alphaproteobacteria					ASV_5299	0	0	0	0	0	0.00439357659102392	0	0	0	0	0	0	0	0.0279121697059918	0	0.0198463889495306	0.00821692686935086	0.0123363234231535	0.00888762487112944	0	0	0	0	0.0166707080504365	0.0349436533589587	0.0177730383008975	Non-core
ASV_2120	Bacteria	Proteobacteria	Alphaproteobacteria					ASV_2120	0	0	0	0	0.0419503694859466	0.0351486127281914	0.00468786623954997	0	0.0333151614271004	0	0.0055297500552975	0	0.0303066017880895	0.00930405656866394	0.00388658932353913	0.0912933891678409	0.0246507806080526	0.0229103149287137	0	0.0191398025866076	0	0	0	0.0181862269641125	0.0283917183541539	0.0562812879528422	Rhizhomorph_Soil associated
ASV_1207	Bacteria	Proteobacteria	Alphaproteobacteria					ASV_1207	0	0	0	0	0.0338829907386492	0.0263614595461435	0	0.0209377103118223	0	0	0	0	0	0	0.00971647330884782	0.295711195348006	0.101342098055327	0.0581569532805809	0.135091898041167	0.0191398025866076	0	0	0	0	0	0	Rhizhomorph
ASV_1142	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus		ASV_1142	0.00963038579325488	0.158089919182069	0.104805647174871	0	0	0.0219678829551196	0.0125009766387999	0.00448665220967621	0.0424011145435823	0	0.0276487502764875	0	0	0.0403175784642104	0	0.180602139440729	0.0383456587236374	0.068730944786141	0	0	0	0.0167591211516868	0.0333673958832975	0	0	0	Rhizhomorph_Soil associated
ASV_1592	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus		ASV_1592	0	0	0.0184951142073302	0	0	0	0	0.0179466088387049	0	0	0.0304136253041363	0	0.00841850049669153	0	0	0.170678944965963	0.0383456587236374	0.068730944786141	0.0675459490205837	0.0136712875618626	0	0.0284905059578676	0.0813330274655377	0	0	0	Rhizhomorph_Soil associated
ASV_5806	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus	uncultured_eubacterium	ASV_5806	0	0	0	0	0	0	0	0.0134599566290286	0.0121146041553092	0	0.0608272506082725	0	0	0	0	0	0	0	0	0	0	0	0.0521365560676524	0	0	0	Non-core
ASV_1773	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus		ASV_1773	0.0211868487451607	0.0413693246457752	0.0369902284146605	0	0	0.0153775180685837	0	0.0358932176774097	0	0	0.0525326255253263	0	0	0.0341148740851011	0	0.0496159723738266	0.0164338537387017	0.103977583138008	0.0533257492267766	0.00546851502474503	0	0	0	0	0	0	Rhizhomorph_Soil associated
ASV_2787	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus		ASV_2787	0	0.0265945658437126	0	0	0	0	0	0.0134599566290286	0.0151432551941365	0	0.02211900022119	0	0.0185207010927214	0	0	0.0198463889495306	0.0219118049849356	0.024672646846307	0.0302179245618401	0	0	0.0268145938426989	0.0271110091551792	0	0	0	Rhizhomorph
ASV_2014	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus		ASV_2014	0	0.0797836975311378	0.0708979377947659	0	0	0	0	0.0418754206236447	0.0272578593494458	0	0.0525326255253263	0	0	0.0279121697059918	0	0.0337388612142021	0.0109559024924678	0.0599192851981742	0	0	0	0	0.0187691601843549	0	0	0	Soil associated
ASV_4798	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus		ASV_4798	0	0.0487567040468064	0	0	0	0	0	0.0254243625214985	0	0	0.0718867507188675	0	0	0	0	0	0	0	0	0.00546851502474503	0	0	0	0	0	0	Non-core
ASV_4356	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus		ASV_4356	0.0077043086346039	0.00295495176041251	0.00616503806911008	0	0	0.0153775180685837	0	0.0299110147311748	0.00908595311648192	0	0	0	0	0	0	0.00992319447476532	0.00821692686935086	0.0352466383518672	0	0	0	0.0268145938426989	0.00834184897082438	0	0	0	Rhizhomorph_Soil associated
ASV_35	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus	Inquilinus_sp.	ASV_35	0	0	0	0.0170183798502383	0	0	0	0	0	0	0	0	0.0639806037748556	0.00930405656866394	0	0.2917419175581	0.0438236099698713	0.0458206298574274	0.0870987237370685	0	0	0	0	0.0181862269641125	0.0436795666986984	0.0118486922005984	Rhizhomorph
ASV_1779	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus		ASV_1779	0	0	0	0.0119128658951668	0.0145212817451354	0	0	0	0	0	0.0055297500552975	0	0	0.00620270437910929	0.00971647330884782	0.204417806180166	0	0	0.00355504994845178	0	0	0	0	0.00454655674102813	0.0327596750240238	0	Rhizhomorph
ASV_873	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales				ASV_873	0	0	0	0.0119128658951668	0.0951950692181096	0.142791239208277	0	0	0	0	0.02211900022119	0	0	0.0496216350328743	0.0136030626323869	0.0138924722646714	0.0383456587236374	0.044058297939834	0.0622133740979061	0.120307330544391	0	0	0	0.0681983511154219	0.155062461780379	0.159957344708078	Rhizhomorph_Soil associated
ASV_2966	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae			ASV_2966	0	0.0812611734113441	0.0678154187602108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0553050998005665	0.0688202540093012	0	0	0	Non-core
ASV_5809	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae			ASV_5809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119078333697184	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1567	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_1567	0	0	0	0	0.00645390299783794	0.00878715318204785	0.00468786623954997	0.0687953338817019	0.0545157186988915	0	0	0	0	0.00930405656866394	0	0.140909361541667	0.0794302930703917	0.0669686128685477	0.0551032742010025	0.0382796051732152	0	0.00335182423033736	0.00834184897082438	0.00454655674102813	0.0109198916746746	0	Rhizhomorph_Soil associated
ASV_4294	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae			ASV_4294	0	0	0	0.00510551395507148	0.0258156119913518	0.00878715318204785	0	0	0	0	0	0	0	0	0	0	0	0	0.0231078246649365	0.00820277253711755	0	0	0	0.0227327837051406	0.0567834367083079	0.0355460766017951	Non-core
ASV_4296	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera		ASV_4296	0	0	0	0	0.00806737874729743	0.0263614595461435	0	0	0	0	0.033178500331785	0	0.0101022005960298	0.0124054087582186	0	0	0.0191728293618187	0.0123363234231535	0	0.0164055450742351	0	0.00502773634550604	0	0.0257638215324927	0.0174718266794793	0.0148108652507479	Rhizhomorph_Soil associated
ASV_4929	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera		ASV_4929	0	0	0	0.00510551395507148	0.0258156119913518	0.0197710946596077	0	0	0	0	0	0.00354377447419246	0	0	0	0	0.0301287318542865	0.0158609872583402	0.0355504994845178	0.0164055450742351	0	0	0	0	0	0	Non-core
ASV_3563	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera		ASV_3563	0	0	0	0	0.0145212817451354	0.0527229190922871	0	0	0	0	0.0248838752488388	0	0	0.0217094653268825	0	0	0	0.00704932767037344	0	0.0437481201979602	0	0	0	0.0212172647914646	0.0393116100288285	0.0325839035516455	Soil associated
ASV_4386	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_4386	0	0	0	0	0	0.0285582478416555	0.00312524415969998	0.00747775368279369	0.00605730207765461	0	0.00829462508294625	0	0	0	0.00388658932353913	0	0.0191728293618187	0.0387713021870539	0.015997724768033	0.00820277253711755	0	0	0	0	0.0152878483445444	0.0266595574513463	Soil associated
ASV_1037	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	URHD0088	URHD0088		ASV_1037	0	0.0502341799270127	0.0215776332418853	0	0	0.00439357659102392	0	0.173483885440814	0.00908595311648192	0	0.02211900022119	0.00531566171128869	0.038725102284781	0.0124054087582186	0	0.0853394724829817	0	0.140986553407469	0	0	0.0050412542640609	0.0335182423033736	0.0500510938249463	0	0	0	Rhizhomorph_Soil associated
ASV_1133	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_1133	0.00577823147595293	0.0132972829218563	0	0	0	0	0	0.131608464817169	0.0454297655824096	0	0.04423800044238	0	0.0572458033775024	0.0217094653268825	0	0.00396927778990613	0	0.123363234231535	0.0977638735824238	0.0191398025866076	0.0100825085281218	0.0318423301882049	0.0896748764363621	0.00303103782735209	0	0	Rhizhomorph_Soil associated
ASV_1787	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_1787	0	0.0339819452447439	0.0184951142073302	0	0	0	0	0.0598220294623495	0.0575443697377188	0	0.00829462508294625	0	0	0.00930405656866394	0	0	0.00547795124623391	0.160372204500996	0.0391055494329695	0	0	0	0.064649329523889	0	0.00436795666986984	0	Rhizhomorph_Soil associated
ASV_1608	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_1608	0.00385215431730195	0	0.0154125951727752	0	0.0193617089935138	0.0175743063640957	0	0.00448665220967621	0.069658973893028	0	0.0691218756912188	0	0	0.00930405656866394	0	0	0.0109559024924678	0.0599192851981742	0.0408830744071954	0.0246083176113526	0.0050412542640609	0.0167591211516868	0.210631686513316	0	0	0	Rhizhomorph_Soil associated
ASV_1689	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_1689	0	0.0590990352082502	0.191116180142412	0	0.00645390299783794	0.00659036488653588	0.00312524415969998	0.0792641890376131	0.0363438124659277	0	0.02211900022119	0	0	0.00620270437910929	0	0	0	0	0	0	0.0050412542640609	0.0234627696123615	0.118871347834247	0	0	0	Rhizhomorph_Soil associated
ASV_2178	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_2178	0	0.199459243827845	0.0462377855183256	0	0	0	0	0.0553353772526733	0.00605730207765461	0	0	0	0.0101022005960298	0	0	0	0.00821692686935086	0	0	0	0	0	0	0	0	0	Non-core
ASV_126	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_126	0.0154086172692078	0.345729355968264	0.869270367744521	0.0272294077603812	0.342056858885411	0.160365545572373	0.0906320806312993	0.215359306064458	0.23623478102853	0.0335053273470482	0.190776376907764	0	0	0.0155067609477732	0.0233195359412348	0.0654930835334511	0.0410846343467543	0.0740179405389211	0.063990899072132	0.0792934678588029	0.132753028953604	0.484338601283749	0.815415736898083	0.00606207565470417	0	0	Core
ASV_1838	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_1838	0.0115564629519059	0.0369368970051564	0.0616503806911008	0.00850918992511913	0.0112943302462164	0.054919707387799	0.00468786623954997	0.0194421595752636	0.0757162759706827	0	0.0165892501658925	0	0.00505110029801492	0	0	0	0	0	0	0	0.0302475255843654	0.036870066533711	0.120956810076954	0	0	0.00888651915044877	Rhizhomorph_Soil associated
ASV_3409	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_3409	0	0.00886485528123753	0.0462377855183256	0	0.0193617089935138	0.0351486127281914	0	0	0.0181719062329638	0	0.0304136253041363	0	0	0	0.00582988398530869	0.00595391668485919	0.0219118049849356	0	0	0.0191398025866076	0	0	0.0750766407374195	0	0	0	Soil associated
ASV_2964	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_2964	0	0	0.00924755710366511	0	0	0.00878715318204785	0.00937573247909993	0.0104688551559112	0.0848022290871646	0	0.0193541251935413	0	0	0	0.00388658932353913	0.00793855557981225	0.0383456587236374	0.0105739915055602	0	0.0382796051732152	0.0084020904401015	0.0150832090365181	0.0625638672811829	0	0	0.00592434610029918	Soil associated
ASV_323	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_323	0.00963038579325488	0.0325044693645376	0.493203045528806	0.00510551395507148	0.108102875213786	0.230662771028756	0.0171888428783499	0.0433709713602034	0.20291961960143	0.00670106546940964	0.0857111258571113	0	0.0117859006953681	0.00930405656866394	0	0.0297695834242959	0.112298000547795	0.0546322894453941	0.0426605993814213	0.248817433625899	0.0151237627921827	0.0318423301882049	0.444203457696398	0.0378879728419011	0.0283917183541539	0.115524748955834	Core
ASV_324	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_324	0.0154086172692078	0.0886485528123753	0.625751364014673	0.00850918992511913	0.172641905192165	0.118626567957646	0.0421907961559497	0.0717864353548194	0.133260645708401	0.0201031964082289	0.08847600088476	0	0.0101022005960298	0.0124054087582186	0.031092714588313	0.031754222319249	0.0219118049849356	0.0810672682092945	0.0177752497422589	0.0574194077598228	0.0705775596968526	0.124017496522482	0.381639590415216	0.0151551891367604	0.00436795666986984	0.00888651915044877	Core
ASV_3400	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_3400	0	0.00443242764061877	0.00616503806911008	0	0.00806737874729743	0	0	0	0.0242292083106184	0	0.0387082503870825	0	0	0.0155067609477732	0.00582988398530869	0	0.0410846343467543	0	0	0	0	0	0.0479656315822402	0.0409190106692532	0.0240237616842841	0.0148108652507479	Soil associated
ASV_881	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_881	0	0.00590990352082502	0.138713356554977	0	0.111329826712705	0.0922651084115024	0.0312524415969998	0.0314065654677335	0.0545157186988915	0.00670106546940964	0.0304136253041363	0	0.00841850049669153	0.00930405656866394	0	0.0158771111596245	0.0246507806080526	0.0634439490333609	0	0.0628879227845678	0.0201650170562436	0.0351941544185423	0.106358574378011	0.0303103782735209	0.0327596750240238	0.0325839035516455	Core
ASV_842	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_842	0.0211868487451607	0.0664864146092815	0.123300761382202	0	0.0274290877408113	0.0615100722743349	0	0.062813130935467	0.0605730207765461	0	0.0304136253041363	0	0.0117859006953681	0.0310135218955465	0.00971647330884782	0.150832556016433	0.128731854286497	0.0528699575278008	0.00711009989690355	0.0109370300494901	0.0033608361760406	0.0351941544185423	0.0729911784947134	0.00757759456838021	0.0218397833493492	0.0148108652507479	Core
ASV_2105	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_2105	0	0	0.00924755710366511	0	0.00806737874729743	0.0944618967070143	0	0	0	0	0.0055297500552975	0	0.0235718013907363	0.0868378613075301	0	0	0.0465625855929882	0.0334843064342738	0.0924312986597462	0.0355453476608427	0	0	0	0.00606207565470417	0.00873591333973967	0.0118486922005984	Rhizhomorph_Soil associated
ASV_4436	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_4436	0	0.0916035045727878	0.0339077093801054	0	0	0	0	0.00897330441935243	0	0	0	0	0	0	0	0.00793855557981225	0.00547795124623391	0	0	0	0	0	0.00625638672811829	0	0	0	Non-core
ASV_3266	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	URHD0088	URHD0088		ASV_3266	0	0	0.00924755710366511	0	0	0	0	0.00598220294623495	0.00605730207765461	0	0	0	0	0.0155067609477732	0.00388658932353913	0	0.0136948781155848	0.0863542639620746	0.0711009989690355	0.0218740600989801	0	0	0.0125127734562366	0	0.00873591333973967	0	Soil associated
ASV_4097	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_4097	0	0	0	0	0	0	0	0.146563972182756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5185	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_5185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148067819232133	0	0	0	Non-core
ASV_551	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	URHD0088	URHD0088		ASV_551	0	0.0561440834478377	0.228106408557073	0.00510551395507148	0.0451773209848656	0.0812811669339426	0.0390655519962497	0.0523442757795558	0.224120176873221	0	0.212895377128954	0.00708754894838492	0	0.052722987222429	0	0.0138924722646714	0.0739523418241578	0.0123363234231535	0.0142201997938071	0.112104558007273	0	0.0402218907640483	0.193947988571667	0.0181862269641125	0.00436795666986984	0.0207352113510471	Core
ASV_5396	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	URHD0088	URHD0088		ASV_5396	0	0	0	0	0	0	0	0.0388843191505272	0	0	0	0	0	0	0	0	0	0.0669686128685477	0	0	0	0	0	0	0	0	Non-core
ASV_1055	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_1055	0.00963038579325488	0.195026816187226	0.258931598902623	0	0.0209751847429733	0.0395421893192153	0.00625048831939995	0.0373887684139684	0	0	0.0193541251935413	0	0	0.0186081131373279	0	0.00992319447476532	0	0	0.00711009989690355	0.00546851502474503	0.0134433447041624	0.0435737149943857	0.0980167254071865	0.0106086323957323	0.00655193500480475	0.0266595574513463	Rhizhomorph_Soil associated
ASV_2838	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_2838	0.00385215431730195	0.0458017522863939	0.0339077093801054	0	0.00806737874729743	0.00439357659102392	0	0.00747775368279369	0	0	0	0	0.00673480039735322	0	0.00582988398530869	0.0853394724829817	0.0164338537387017	0.0158609872583402	0	0	0	0	0	0.0106086323957323	0.0152878483445444	0.0236973844011967	Rhizhomorph
ASV_4045	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_4045	0	0.0177297105624751	0.0585678616565457	0	0.0145212817451354	0	0	0.0329021162042922	0	0	0.00829462508294625	0	0	0	0	0.0496159723738266	0	0.0123363234231535	0	0.00546851502474503	0	0	0	0	0	0	Rhizhomorph
ASV_3362	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_3362	0	0	0	0	0	0.0329518244326794	0	0	0	0	0	0.00531566171128869	0	0	0	0.031754222319249	0.00547795124623391	0.0599192851981742	0.0835436737886167	0.00546851502474503	0	0	0	0.00909311348205626	0	0	Non-core
ASV_4222	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_4222	0	0	0	0	0	0	0	0	0	0	0	0	0.0117859006953681	0	0	0.0813701946930756	0	0.0352466383518672	0.00533257492267766	0.00546851502474503	0	0	0	0.0106086323957323	0.0218397833493492	0.00592434610029918	Rhizhomorph
ASV_824	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales			uncultured_Nitrosomonadales	ASV_824	0.00577823147595293	0.0605765110884565	0.120218242347646	0	0.0274290877408113	0.0329518244326794	0.0203140870380498	0.104688551559112	0.069658973893028	0	0.0276487502764875	0	0.0168370009933831	0.0279121697059918	0	0.0595391668485919	0.0273897562311695	0.0669686128685477	0.0248853496391624	0	0.0352887798484263	0.0754160451825906	0.0855039519509499	0.0257638215324927	0.00436795666986984	0.0118486922005984	Core
ASV_999	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_999	0.0134825401105568	0.27628798959857	0.0184951142073302	0	0.0161347574945949	0.00439357659102392	0.00937573247909993	0.091228594930083	0	0	0	0	0	0	0.0155463572941565	0.269910889713617	0	0	0	0	0	0	0	0	0	0	Rhizhomorph
ASV_1926	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_1926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00396927778990613	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3577	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae			ASV_3577	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00620270437910929	0	0	0	0	0	0	0	0	0	0	0	0.00888651915044877	Non-core
ASV_1003	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales				ASV_1003	0.00577823147595293	0.0265945658437126	0.107888166209426	0	0.0177482332440543	0.0461325542057512	0.0281271974372998	0.0329021162042922	0.142346598824883	0	0.0829462508294625	0	0	0.00620270437910929	0.0136030626323869	0.0297695834242959	0.0849082443166256	0.00528699575278008	0	0.0300768326360977	0.0184845989682233	0.0402218907640483	0.20854622427061	0	0	0	Core
